tic,date,neg,neu,pos,compound
CHRW,2023-10-24,0.0,1.0,0.0,0.0
CHRW,2023-10-25,0.0,1.0,0.0,0.0
CHRW,2023-10-26,0.0,1.0,0.0,0.0
CHRW,2023-11-01,0.049428571428571426,0.9189999999999999,0.03157142857142857,-0.008614285714285713
CHRW,2023-11-02,0.0535,0.90625,0.04025,-0.038275
CHRW,2023-11-07,0.0,1.0,0.0,0.0
CHRW,2023-11-16,0.0,1.0,0.0,0.0
CHRW,2023-11-17,0.0,0.9225,0.0775,0.148
CHRW,2023-11-24,0.287,0.318,0.395,0.4019
CHRW,2023-11-28,0.158,0.526,0.316,0.4215
CHRW,2023-11-30,0.0,1.0,0.0,0.0
CHRW,2023-12-01,0.0,1.0,0.0,0.0
CHRW,2023-12-19,0.0,1.0,0.0,0.0
CHRW,2023-12-20,0.0,1.0,0.0,0.0
CHRW,2023-12-21,0.12033333333333333,0.8796666666666667,0.0,-0.11586666666666666
CHRW,2023-12-22,0.0,0.904,0.096,0.11315
CHRW,2024-01-02,0.255,0.745,0.0,-0.34
CHRW,2024-01-04,0.0,0.8033333333333333,0.19666666666666668,0.3426666666666667
CHRW,2024-01-09,0.27349999999999997,0.624,0.1025,-0.23195000000000002
CHRW,2024-01-11,0.0,1.0,0.0,0.0
CHRW,2024-01-17,0.313,0.687,0.0,-0.6249
CHRW,2024-01-18,0.194,0.806,0.0,-0.34
CHRW,2024-01-21,0.0,0.748,0.252,0.4019
CHRW,2024-01-22,0.0,1.0,0.0,0.0
CHRW,2024-01-24,0.0,1.0,0.0,0.0
CHRW,2024-01-29,0.0,1.0,0.0,0.0
CHRW,2024-01-31,0.135125,0.796625,0.06837499999999999,-0.07165
CHRW,2024-02-01,0.09857142857142857,0.9014285714285715,0.0,-0.16537142857142856
CHTR,2023-09-25,0.0,0.588,0.412,0.7717
CHTR,2023-09-27,0.0,0.613,0.387,0.6497
CHTR,2023-10-04,0.0,1.0,0.0,0.0
CHTR,2023-10-10,0.0,1.0,0.0,0.0
CHTR,2023-10-11,0.0,1.0,0.0,0.0
CHTR,2023-10-12,0.0,0.714,0.286,0.4939
CHTR,2023-10-19,0.0,0.776,0.224,0.3818
CHTR,2023-10-20,0.0,0.897,0.103,0.1909
CHTR,2023-10-25,0.0,0.875,0.125,0.21230000000000002
CHTR,2023-10-26,0.0,1.0,0.0,0.0
CHTR,2023-10-27,0.053285714285714283,0.8773571428571428,0.06935714285714287,-0.010342857142857145
CHTR,2023-10-28,0.0,1.0,0.0,0.0
CHTR,2023-11-01,0.0,0.846,0.154,0.25
CHTR,2023-11-02,0.0,0.814,0.186,0.1531
CHTR,2023-11-03,0.0,1.0,0.0,0.0
CHTR,2023-11-06,0.0,0.726,0.274,0.5267
CHTR,2023-11-07,0.0,0.7623333333333333,0.2376666666666667,0.2679333333333333
CHTR,2023-11-08,0.0,1.0,0.0,0.0
CHTR,2023-11-09,0.0,0.8265,0.1735,0.25125000000000003
CHTR,2023-11-10,0.0,0.69,0.31,0.4019
CHTR,2023-11-14,0.30466666666666664,0.6953333333333332,0.0,-0.5661666666666666
CHTR,2023-11-22,0.0,1.0,0.0,0.0
CHTR,2023-11-24,0.0,0.656,0.344,0.6369
CHTR,2023-11-27,0.0,0.548,0.452,0.765
CHTR,2023-11-28,0.0,1.0,0.0,0.0
CHTR,2023-12-05,0.16849999999999998,0.79175,0.03975,-0.247275
CHTR,2023-12-08,0.0,0.674,0.326,0.5256
CHTR,2023-12-09,0.0,0.777,0.223,0.3182
CHTR,2023-12-12,0.0,0.703,0.297,0.5859
CHTR,2023-12-13,0.0,0.656,0.344,0.6369
CHTR,2023-12-14,0.0,1.0,0.0,0.0
CHTR,2023-12-21,0.0,0.735,0.265,0.2023
CHTR,2023-12-30,0.0,1.0,0.0,0.0
CHTR,2024-01-03,0.0,1.0,0.0,0.0
CHTR,2024-01-04,0.0,1.0,0.0,0.0
CHTR,2024-01-08,0.1155,0.8845000000000001,0.0,-0.2553
CHTR,2024-01-11,0.0,0.772,0.22799999999999998,0.3199
CHTR,2024-01-12,0.0,0.851,0.149,0.1027
CHTR,2024-01-15,0.0,0.741,0.259,0.6369
CHTR,2024-01-17,0.153,0.716,0.131,-0.0772
CHTR,2024-01-18,0.0,0.795,0.205,0.4767
CHTR,2024-01-19,0.0,0.811,0.189,0.1027
CHTR,2024-01-22,0.0,1.0,0.0,0.0
CHTR,2024-01-25,0.0,1.0,0.0,0.0
CHTR,2024-01-26,0.0,1.0,0.0,0.0
CHTR,2024-01-30,0.0,0.9586666666666667,0.04133333333333333,0.0593
CHTR,2024-02-02,0.10655,0.8525,0.041,-0.10815
CHTR,2024-02-03,0.0,1.0,0.0,0.0
CI,2023-12-11,0.06166666666666667,0.8633333333333333,0.075,0.02338333333333333
CI,2023-12-12,0.0,0.8773333333333334,0.12266666666666666,0.25020000000000003
CI,2023-12-14,0.0,0.625,0.375,0.6369
CI,2023-12-15,0.0,0.8046666666666668,0.19533333333333336,0.3014
CI,2023-12-16,0.0,0.769,0.231,0.4019
CI,2023-12-18,0.0,0.7725,0.2275,0.3062
CI,2023-12-19,0.0,0.9,0.09999999999999999,0.15253333333333333
CI,2023-12-20,0.0,0.916,0.084,0.19063333333333332
CI,2023-12-22,0.0,0.625,0.375,0.6369
CI,2023-12-23,0.0,1.0,0.0,0.0
CI,2023-12-24,0.0,1.0,0.0,0.0
CI,2023-12-26,0.0,0.7,0.3,0.4576
CI,2023-12-27,0.0,0.588,0.412,0.5994
CI,2023-12-28,0.0,1.0,0.0,0.0
CI,2023-12-29,0.0,1.0,0.0,0.0
CI,2023-12-30,0.0,0.648,0.352,0.5859
CI,2024-01-01,0.0,0.513,0.487,0.6908
CI,2024-01-03,0.0,0.9761666666666667,0.02383333333333333,0.041666666666666664
CI,2024-01-04,0.03025,0.83725,0.13225,0.1089
CI,2024-01-08,0.0,0.9416666666666668,0.05833333333333333,0.0593
CI,2024-01-09,0.0,0.8634999999999999,0.1365,0.27115
CI,2024-01-10,0.208,0.792,0.0,-0.2732
CI,2024-01-11,0.0,1.0,0.0,0.0
CI,2024-01-12,0.0,0.625,0.375,0.6369
CI,2024-01-16,0.0,1.0,0.0,0.0
CI,2024-01-17,0.0,0.8566666666666668,0.14333333333333334,0.25453333333333333
CI,2024-01-18,0.0,0.857,0.143,0.25
CI,2024-01-22,0.0,0.8945000000000001,0.1055,0.17
CI,2024-01-24,0.0,1.0,0.0,0.0
CI,2024-01-26,0.0,0.7725,0.2275,0.50935
CI,2024-01-28,0.0,0.833,0.167,0.25
CI,2024-01-29,0.0,1.0,0.0,0.0
CI,2024-01-30,0.09133333333333334,0.8079999999999999,0.10066666666666667,-0.0020666666666666425
CI,2024-01-31,0.028333333333333335,0.8314444444444445,0.14022222222222222,0.2914888888888889
CI,2024-02-01,0.0,0.9079999999999999,0.092,0.10115
CI,2024-02-02,0.007299999999999999,0.8185,0.1742,0.31295
CI,2024-02-03,0.0,1.0,0.0,0.0
CINF,2023-04-28,0.0,1.0,0.0,0.0
CINF,2023-04-29,0.0,1.0,0.0,0.0
CINF,2023-05-02,0.0,0.629,0.371,0.6486
CINF,2023-05-08,0.0,1.0,0.0,0.0
CINF,2023-05-15,0.0,1.0,0.0,0.0
CINF,2023-05-18,0.0,0.629,0.371,0.6486
CINF,2023-05-30,0.0,1.0,0.0,0.0
CINF,2023-06-01,0.233,0.645,0.122,-0.3716
CINF,2023-06-05,0.268,0.732,0.0,-0.296
CINF,2023-06-07,0.0,0.806,0.194,0.34
CINF,2023-06-08,0.126,0.676,0.198,0.3612
CINF,2023-06-13,0.0,0.821,0.179,0.34
CINF,2023-06-14,0.0,1.0,0.0,0.0
CINF,2023-06-19,0.0,0.704,0.296,0.4939
CINF,2023-06-21,0.286,0.714,0.0,-0.25
CINF,2023-06-23,0.0,0.756,0.244,0.4404
CINF,2023-06-30,0.0,1.0,0.0,0.0
CINF,2023-07-06,0.0,1.0,0.0,0.0
CINF,2023-07-12,0.0,1.0,0.0,0.0
CINF,2023-07-13,0.0,1.0,0.0,0.0
CINF,2023-07-20,0.0,0.794,0.206,0.3818
CINF,2023-07-25,0.0,1.0,0.0,0.0
CINF,2023-07-26,0.0,0.8029999999999999,0.197,0.1909
CINF,2023-07-27,0.0,1.0,0.0,0.0
CINF,2023-07-28,0.0382,0.8907999999999999,0.0708,0.025020000000000004
CINF,2023-07-29,0.0,0.9045000000000001,0.0955,0.2553
CINF,2023-07-30,0.0,1.0,0.0,0.0
CINF,2023-08-02,0.119,0.758,0.123,-0.04523333333333335
CINF,2023-08-03,0.0,0.794,0.206,0.3818
CINF,2023-08-15,0.0,0.661,0.339,0.4767
CINF,2023-08-17,0.0,0.597,0.403,0.659
CINF,2023-08-22,0.0,0.596,0.404,0.7269
CINF,2023-08-25,0.0,1.0,0.0,0.0
CINF,2023-09-05,0.0,0.789,0.211,0.34
CINF,2023-09-15,0.0,0.8055,0.1945,0.273
CINF,2023-09-20,0.0,1.0,0.0,0.0
CINF,2023-09-21,0.0,0.759,0.241,0.4336
CINF,2023-09-25,0.0,0.629,0.371,0.6486
CINF,2023-09-26,0.0,0.88375,0.11624999999999999,0.20384999999999998
CINF,2023-09-27,0.0,1.0,0.0,0.0
CINF,2023-09-28,0.0,1.0,0.0,0.0
CINF,2023-09-29,0.0,0.682,0.318,0.4939
CINF,2023-10-02,0.1995,0.5765,0.2245,0.07455
CINF,2023-10-04,0.0,1.0,0.0,0.0
CINF,2023-10-05,0.0,1.0,0.0,0.0
CINF,2023-10-11,0.0,1.0,0.0,0.0
CINF,2023-10-19,0.0,0.6955,0.3045,0.5204
CINF,2023-10-23,0.0,0.9313333333333333,0.06866666666666667,0.12726666666666667
CINF,2023-10-25,0.0,1.0,0.0,0.0
CINF,2023-10-26,0.0,0.9249999999999999,0.075,0.10711666666666668
CINF,2023-10-27,0.0,0.9079999999999999,0.092,0.10115
CINF,2023-10-28,0.0,1.0,0.0,0.0
CINF,2023-10-29,0.0,1.0,0.0,0.0
CINF,2023-11-01,0.0,0.816,0.184,0.2023
CINF,2023-11-06,0.0,0.702,0.298,0.6249
CINF,2023-11-08,0.0,0.734,0.266,0.4404
CINF,2023-11-13,0.0,0.769,0.231,0.2023
CINF,2023-11-17,0.0,1.0,0.0,0.0
CINF,2023-11-19,0.0,0.588,0.412,0.6369
CINF,2023-12-04,0.0,0.551,0.449,0.6908
CINF,2023-12-12,0.0,1.0,0.0,0.0
CINF,2023-12-13,0.218,0.513,0.269,0.2023
CINF,2023-12-18,0.0,1.0,0.0,0.0
CINF,2024-01-09,0.0,1.0,0.0,0.0
CINF,2024-01-11,0.0,0.727,0.273,0.4588
CINF,2024-01-12,0.0,0.571,0.429,0.8059
CINF,2024-01-16,0.0,1.0,0.0,0.0
CINF,2024-01-23,0.0,0.625,0.375,0.6369
CINF,2024-01-26,0.0,0.9545,0.0455,0.05135
CINF,2024-01-29,0.0,0.753,0.247,0.3182
CINF,2024-01-30,0.0,0.794,0.206,0.3818
CINF,2024-02-02,0.0,0.9285,0.0715,0.1806
CL,2023-10-31,0.0,1.0,0.0,0.0
CL,2023-11-01,0.153,0.7913333333333333,0.05566666666666667,-0.2637
CL,2023-11-06,0.0835,0.9165,0.0,-0.148
CL,2023-11-08,0.08725,0.72525,0.1875,0.1686
CL,2023-11-13,0.0,0.769,0.231,0.2023
CL,2023-11-14,0.0,0.846,0.154,0.3062
CL,2023-11-19,0.0,1.0,0.0,0.0
CL,2023-11-20,0.0645,0.853,0.0825,0.07655
CL,2023-11-21,0.167,0.833,0.0,-0.296
CL,2023-11-22,0.515,0.485,0.0,-0.7749
CL,2023-11-23,0.0,1.0,0.0,0.0
CL,2023-11-24,0.0,0.649,0.351,0.4019
CL,2023-11-25,0.0,1.0,0.0,0.0
CL,2023-11-27,0.496,0.504,0.0,-0.7096
CL,2023-11-29,0.211,0.789,0.0,-0.34
CL,2023-12-01,0.136,0.864,0.0,-0.296
CL,2023-12-03,0.0,0.794,0.206,0.31845
CL,2023-12-04,0.163,0.667,0.17,0.0258
CL,2023-12-05,0.153,0.625,0.222,0.25
CL,2023-12-07,0.134,0.7505,0.1155,-0.04684999999999999
CL,2023-12-08,0.15,0.85,0.0,-0.3182
CL,2023-12-11,0.0,0.795,0.205,0.4767
CL,2023-12-12,0.196,0.804,0.0,-0.296
CL,2023-12-13,0.153,0.847,0.0,-0.2023
CL,2023-12-15,0.0,0.6325000000000001,0.36750000000000005,0.6859999999999999
CL,2023-12-17,0.0,1.0,0.0,0.0
CL,2023-12-18,0.0,0.875,0.125,0.21230000000000002
CL,2023-12-22,0.14866666666666667,0.5943333333333333,0.257,0.1841
CL,2023-12-25,0.362,0.638,0.0,-0.6249
CL,2023-12-27,0.0,1.0,0.0,0.0
CL,2024-01-01,0.21,0.5,0.29,0.2023
CL,2024-01-03,0.0,1.0,0.0,0.0
CL,2024-01-08,0.196,0.804,0.0,-0.296
CL,2024-01-10,0.104,0.736,0.16,0.11870000000000003
CL,2024-01-11,0.0,1.0,0.0,0.0
CL,2024-01-12,0.0,0.729,0.271,0.3818
CL,2024-01-15,0.216,0.784,0.0,-0.296
CL,2024-01-16,0.1645,0.7435,0.092,-0.19855
CL,2024-01-17,0.0,1.0,0.0,0.0
CL,2024-01-18,0.146,0.753,0.101,-0.07655
CL,2024-01-19,0.103,0.8283333333333333,0.06866666666666667,-0.0593
CL,2024-01-22,0.0,1.0,0.0,0.0
CL,2024-01-23,0.0,0.8305,0.1695,0.31245
CL,2024-01-24,0.0,0.729,0.271,0.3818
CL,2024-01-25,0.0,1.0,0.0,0.0
CL,2024-01-26,0.007611111111111112,0.8891666666666667,0.10322222222222223,0.10552777777777778
CL,2024-01-27,0.0,1.0,0.0,0.0
CL,2024-01-29,0.0,0.915,0.08499999999999999,0.130125
CL,2024-01-30,0.0485,0.792,0.159,0.26335
CL,2024-01-31,0.2885,0.5395,0.172,-0.11754999999999999
CLX,2023-11-01,0.1946,0.6688,0.1364,0.015759999999999996
CLX,2023-11-02,0.07466666666666667,0.7786666666666666,0.14666666666666664,0.08061111111111112
CLX,2023-11-04,0.0,1.0,0.0,0.0
CLX,2023-11-06,0.042666666666666665,0.7733333333333334,0.18400000000000002,0.2977
CLX,2023-11-07,0.0,1.0,0.0,0.0
CLX,2023-11-11,0.0,1.0,0.0,0.0
CLX,2023-11-13,0.219,0.618,0.164,-0.5106
CLX,2023-11-14,0.0,0.749,0.251,0.44493333333333335
CLX,2023-11-15,0.1615,0.8385,0.0,-0.3243
CLX,2023-11-16,0.0,0.896,0.104,0.1527
CLX,2023-11-21,0.0,0.9465,0.0535,0.10115
CLX,2023-11-22,0.0,1.0,0.0,0.0
CLX,2023-11-27,0.0,0.734,0.266,0.4404
CLX,2023-11-28,0.05633333333333334,0.75,0.19366666666666665,0.37989999999999996
CLX,2023-12-01,0.0,0.862,0.138,0.31845
CLX,2023-12-08,0.0,0.845,0.155,0.27115
CLX,2023-12-13,0.143,0.857,0.0,-0.21075
CLX,2023-12-14,0.1,0.646,0.254,0.2053
CLX,2023-12-15,0.0,1.0,0.0,0.0
CLX,2023-12-16,0.0,0.847,0.153,0.2023
CLX,2023-12-19,0.0,0.6205,0.3795,0.56995
CLX,2023-12-21,0.0,1.0,0.0,0.0
CLX,2023-12-22,0.0,0.808,0.192,0.2263
CLX,2023-12-29,0.0,1.0,0.0,0.0
CLX,2024-01-04,0.0,0.673,0.327,0.5267
CLX,2024-01-05,0.0,1.0,0.0,0.0
CLX,2024-01-08,0.0,0.459,0.541,0.5994
CLX,2024-01-10,0.0,0.8313333333333333,0.16866666666666666,0.2994
CLX,2024-01-11,0.0,0.7655,0.2345,0.5017
CLX,2024-01-12,0.0,1.0,0.0,0.0
CLX,2024-01-16,0.0,1.0,0.0,0.0
CLX,2024-01-17,0.0,0.763,0.237,0.4767
CLX,2024-01-18,0.09566666666666666,0.721,0.18333333333333335,0.1683
CLX,2024-01-19,0.0,1.0,0.0,0.0
CLX,2024-01-20,0.0,0.543,0.457,0.6369
CLX,2024-01-22,0.0,1.0,0.0,0.0
CLX,2024-01-23,0.0,1.0,0.0,0.0
CLX,2024-01-24,0.0,1.0,0.0,0.0
CLX,2024-01-25,0.0,1.0,0.0,0.0
CLX,2024-01-26,0.0,1.0,0.0,0.0
CLX,2024-01-29,0.0,1.0,0.0,0.0
CLX,2024-01-30,0.0,0.674,0.326,0.4404
CLX,2024-01-31,0.0,0.7603333333333334,0.23966666666666667,0.42460000000000003
CLX,2024-02-01,0.0,0.9184444444444444,0.08155555555555555,0.17671111111111112
CLX,2024-02-02,0.0,0.938375,0.061625,0.0987375
CMA,2023-09-12,0.0,0.769,0.231,0.34
CMA,2023-09-13,0.2255,0.7745,0.0,-0.31245
CMA,2023-09-14,0.0,1.0,0.0,0.0
CMA,2023-09-15,0.0,1.0,0.0,0.0
CMA,2023-09-17,0.0,0.588,0.412,0.6369
CMA,2023-09-18,0.0,1.0,0.0,0.0
CMA,2023-09-20,0.0,1.0,0.0,0.0
CMA,2023-09-21,0.0,1.0,0.0,0.0
CMA,2023-09-22,0.104,0.896,0.0,-0.1027
CMA,2023-09-25,0.0,0.847,0.153,0.2023
CMA,2023-09-26,0.0,0.8235,0.1765,0.33055
CMA,2023-09-27,0.0,1.0,0.0,0.0
CMA,2023-09-29,0.0,1.0,0.0,0.0
CMA,2023-10-02,0.134,0.796,0.07,-0.25
CMA,2023-10-03,0.0,0.778,0.222,0.5719
CMA,2023-10-04,0.145,0.503,0.352,0.5719
CMA,2023-10-05,0.548,0.452,0.0,-0.8176
CMA,2023-10-06,0.0,0.676,0.324,0.34
CMA,2023-10-09,0.0,0.935,0.065,0.17
CMA,2023-10-11,0.0,1.0,0.0,0.0
CMA,2023-10-12,0.071,0.7575000000000001,0.17149999999999999,0.23459999999999998
CMA,2023-10-13,0.0,1.0,0.0,0.0
CMA,2023-10-18,0.412,0.588,0.0,-0.6808
CMA,2023-10-19,0.0,1.0,0.0,0.0
CMA,2023-10-20,0.021285714285714286,0.8747142857142858,0.104,0.11902142857142858
CMA,2023-10-21,0.0,1.0,0.0,0.0
CMA,2023-10-23,0.0,1.0,0.0,0.0
CMA,2023-10-24,0.0,0.708,0.292,0.5106
CMA,2023-10-31,0.0,1.0,0.0,0.0
CMA,2023-11-06,0.0,1.0,0.0,0.0
CMA,2023-11-07,0.0495,0.8925000000000001,0.0575,0.0386
CMA,2023-11-09,0.231,0.769,0.0,-0.2732
CMA,2023-11-13,0.0,0.803,0.197,0.4019
CMA,2023-11-16,0.0,0.625,0.375,0.6369
CMA,2023-11-17,0.25,0.577,0.173,-0.2023
CMA,2023-11-21,0.0,1.0,0.0,0.0
CMA,2023-11-27,0.0,1.0,0.0,0.0
CMA,2023-11-30,0.0,1.0,0.0,0.0
CMA,2023-12-01,0.0,1.0,0.0,0.0
CMA,2023-12-04,0.252,0.37,0.378,0.1779
CMA,2023-12-06,0.217,0.783,0.0,-0.3612
CMA,2023-12-07,0.0,1.0,0.0,0.0
CMA,2023-12-14,0.0,0.9253333333333332,0.07466666666666667,0.12726666666666667
CMA,2023-12-15,0.0,0.756,0.244,0.4404
CMA,2023-12-19,0.1295,0.8705,0.0,-0.21075
CMA,2023-12-27,0.0,1.0,0.0,0.0
CMA,2024-01-03,0.0,0.9383333333333334,0.06166666666666667,0.17556666666666665
CMA,2024-01-08,0.218,0.606,0.176,0.0772
CMA,2024-01-12,0.07866666666666666,0.9213333333333334,0.0,-0.17556666666666665
CMA,2024-01-15,0.0,1.0,0.0,0.0
CMA,2024-01-17,0.0,1.0,0.0,0.0
CMA,2024-01-18,0.0,1.0,0.0,0.0
CMA,2024-01-19,0.019888888888888887,0.9281111111111111,0.052,0.030922222222222222
CMA,2024-01-22,0.05266666666666667,0.8313333333333333,0.11599999999999999,0.09913333333333334
CMA,2024-01-23,0.0,1.0,0.0,0.0
CMA,2024-01-24,0.0,1.0,0.0,0.0
CMA,2024-01-25,0.0,1.0,0.0,0.0
CMA,2024-01-26,0.0,1.0,0.0,0.0
CMA,2024-02-02,0.0,1.0,0.0,0.0
CMCSA,2023-12-20,0.0,1.0,0.0,0.0
CMCSA,2023-12-21,0.042666666666666665,0.8841666666666667,0.07316666666666667,0.04085
CMCSA,2023-12-22,0.0,0.8993333333333333,0.10066666666666667,0.1998
CMCSA,2023-12-26,0.0,0.745,0.255,0.34
CMCSA,2023-12-27,0.0,0.682,0.318,0.6369
CMCSA,2023-12-28,0.092,0.588,0.32,0.3235
CMCSA,2023-12-29,0.0515,0.9485,0.0,-0.07655
CMCSA,2023-12-30,0.126,0.7996666666666666,0.07433333333333333,-0.1728333333333333
CMCSA,2023-12-31,0.0,1.0,0.0,0.0
CMCSA,2024-01-01,0.0,1.0,0.0,0.0
CMCSA,2024-01-02,0.0,1.0,0.0,0.0
CMCSA,2024-01-03,0.0,0.745,0.255,0.34
CMCSA,2024-01-05,0.117,0.556,0.327,0.5267
CMCSA,2024-01-08,0.046200000000000005,0.9116,0.0422,-0.034120000000000004
CMCSA,2024-01-09,0.0,0.91,0.09000000000000001,0.19063333333333332
CMCSA,2024-01-10,0.074,0.6626666666666666,0.2633333333333333,0.3613666666666666
CMCSA,2024-01-11,0.0,0.668,0.332,0.60195
CMCSA,2024-01-14,0.0,0.9650000000000001,0.035,0.064
CMCSA,2024-01-15,0.0,1.0,0.0,0.0
CMCSA,2024-01-17,0.0,0.714,0.286,0.34
CMCSA,2024-01-18,0.0,0.93225,0.06775,0.063775
CMCSA,2024-01-19,0.0,0.904,0.096,0.11315
CMCSA,2024-01-21,0.0,0.714,0.286,0.5574
CMCSA,2024-01-22,0.037,0.9369999999999999,0.026000000000000002,-0.061660000000000006
CMCSA,2024-01-23,0.0,1.0,0.0,0.0
CMCSA,2024-01-24,0.0,1.0,0.0,0.0
CMCSA,2024-01-25,0.039615384615384615,0.7969230769230768,0.16346153846153846,0.20515
CMCSA,2024-01-26,0.0,1.0,0.0,0.0
CMCSA,2024-01-27,0.0,1.0,0.0,0.0
CMCSA,2024-01-29,0.198,0.7045,0.097,-0.09664999999999999
CMCSA,2024-01-30,0.0682,0.86,0.0718,-0.02954
CMCSA,2024-01-31,0.0,0.631,0.369,0.6249
CMCSA,2024-02-01,0.0,0.91925,0.08075,0.12765
CMCSA,2024-02-02,0.0935,0.9065,0.0,-0.1591
CME,2023-09-18,0.1155,0.8845000000000001,0.0,-0.1366
CME,2023-09-26,0.0,1.0,0.0,0.0
CME,2023-09-27,0.0,0.875,0.125,0.2294
CME,2023-09-28,0.0,0.633,0.367,0.4404
CME,2023-10-02,0.2,0.571,0.229,0.0772
CME,2023-10-03,0.0935,0.9065,0.0,-0.1591
CME,2023-10-06,0.12133333333333333,0.831,0.04766666666666666,-0.0696
CME,2023-10-07,0.0,0.795,0.205,0.2023
CME,2023-10-09,0.0,0.866,0.134,0.1744
CME,2023-10-10,0.0,1.0,0.0,0.0
CME,2023-10-12,0.0945,0.9055,0.0,-0.1366
CME,2023-10-18,0.0,0.8636666666666667,0.13633333333333333,0.15466666666666665
CME,2023-10-19,0.0,0.67,0.33,0.7096
CME,2023-10-20,0.0,0.89725,0.10275000000000001,0.148375
CME,2023-10-23,0.209,0.791,0.0,-0.4404
CME,2023-10-24,0.0,0.786,0.214,0.4588
CME,2023-10-25,0.03590909090909091,0.8400909090909091,0.12409090909090909,0.14314545454545455
CME,2023-10-26,0.0,1.0,0.0,0.0
CME,2023-10-27,0.0,1.0,0.0,0.0
CME,2023-10-30,0.0,0.738,0.262,0.296
CME,2023-11-02,0.0,1.0,0.0,0.0
CME,2023-11-03,0.0,1.0,0.0,0.0
CME,2023-11-07,0.0,0.8065,0.1935,0.38634999999999997
CME,2023-11-08,0.0,1.0,0.0,0.0
CME,2023-11-09,0.0,1.0,0.0,0.0
CME,2023-11-13,0.0,0.617,0.383,0.4767
CME,2023-11-15,0.0,0.8534999999999999,0.1465,0.4037
CME,2023-11-20,0.0,0.7925,0.2075,0.36345
CME,2023-11-21,0.0,0.761,0.239,0.296
CME,2023-11-24,0.0,1.0,0.0,0.0
CME,2023-11-27,0.0,0.781,0.219,0.6369
CME,2023-11-28,0.0,0.676,0.324,0.5859
CME,2023-11-30,0.0,0.497,0.503,0.7964
CME,2023-12-04,0.0,1.0,0.0,0.0
CME,2023-12-05,0.0,0.385,0.615,0.7906
CME,2023-12-06,0.0,0.8976,0.1024,0.20614
CME,2023-12-07,0.0,1.0,0.0,0.0
CME,2023-12-08,0.0,1.0,0.0,0.0
CME,2023-12-11,0.0,0.749,0.251,0.5719
CME,2023-12-13,0.0,0.651,0.349,0.5818
CME,2023-12-14,0.0,0.5895,0.4105,0.65535
CME,2023-12-15,0.0,1.0,0.0,0.0
CME,2023-12-19,0.0,0.813,0.187,0.3182
CME,2023-12-20,0.0,1.0,0.0,0.0
CME,2023-12-21,0.0,0.69,0.31,0.4019
CME,2023-12-26,0.0,1.0,0.0,0.0
CME,2023-12-27,0.0,1.0,0.0,0.0
CME,2024-01-02,0.0,0.761,0.239,0.296
CME,2024-01-03,0.0,1.0,0.0,0.0
CME,2024-01-04,0.0,1.0,0.0,0.0
CME,2024-01-09,0.03375,0.91875,0.0475,0.056575
CME,2024-01-10,0.0,0.93,0.07,0.0516
CME,2024-01-11,0.0,1.0,0.0,0.0
CME,2024-01-17,0.0,1.0,0.0,0.0
CME,2024-01-18,0.0,0.855,0.145,0.296
CME,2024-01-19,0.0,1.0,0.0,0.0
CME,2024-01-22,0.0,1.0,0.0,0.0
CME,2024-01-23,0.0,0.747,0.253,0.5267
CME,2024-01-24,0.0,1.0,0.0,0.0
CME,2024-01-25,0.0,1.0,0.0,0.0
CME,2024-01-29,0.0,0.7569999999999999,0.243,0.43035
CME,2024-02-01,0.0,1.0,0.0,0.0
CME,2024-02-02,0.0,1.0,0.0,0.0
CMG,2023-12-13,0.081,0.857,0.0615,-0.07655
CMG,2023-12-14,0.0,0.505,0.495,0.5994
CMG,2023-12-15,0.0,1.0,0.0,0.0
CMG,2023-12-17,0.0,0.855,0.145,0.296
CMG,2023-12-18,0.1905,0.8095,0.0,-0.23585
CMG,2023-12-19,0.0,0.788,0.212,0.3548
CMG,2023-12-20,0.0,1.0,0.0,0.0
CMG,2023-12-21,0.0,0.9079999999999999,0.092,0.10115
CMG,2023-12-22,0.04066666666666666,0.7156666666666668,0.24366666666666667,0.32716666666666666
CMG,2023-12-27,0.0,1.0,0.0,0.0
CMG,2023-12-28,0.124,0.876,0.0,-0.19375
CMG,2023-12-29,0.0,0.9235,0.0765,0.10115
CMG,2024-01-01,0.265,0.735,0.0,-0.2023
CMG,2024-01-02,0.0,0.6696666666666666,0.3303333333333333,0.5364666666666666
CMG,2024-01-03,0.0,0.752,0.248,0.2997
CMG,2024-01-04,0.0,0.6935,0.3065,0.5423
CMG,2024-01-05,0.09933333333333333,0.9006666666666666,0.0,-0.17556666666666665
CMG,2024-01-09,0.0,1.0,0.0,0.0
CMG,2024-01-10,0.326,0.674,0.0,-0.4404
CMG,2024-01-11,0.0,0.9293333333333332,0.07066666666666667,0.09734999999999999
CMG,2024-01-12,0.0,0.8260000000000001,0.174,0.3753
CMG,2024-01-13,0.0,1.0,0.0,0.0
CMG,2024-01-15,0.0,1.0,0.0,0.0
CMG,2024-01-16,0.0,0.673,0.327,0.5267
CMG,2024-01-17,0.0,1.0,0.0,0.0
CMG,2024-01-18,0.0,0.656,0.344,0.4939
CMG,2024-01-22,0.0,0.685,0.315,0.5563
CMG,2024-01-23,0.0,0.7595000000000001,0.2405,0.5783
CMG,2024-01-24,0.03246153846153846,0.7281538461538462,0.23930769230769228,0.30533076923076924
CMG,2024-01-25,0.3933333333333333,0.6066666666666667,0.0,-0.6434
